heuristics_version,animals_f1_score,architecture_f1_score,art_f1_score,chemistry_f1_score,culture_f1_score,diagrams_f1_score,events_f1_score,food_f1_score,geology_&_fossils_f1_score,history_f1_score,landscapes_f1_score,literature_f1_score,logos_&_symbols_f1_score,maps_&_flags_f1_score,mathematics_f1_score,medicine_&_health_f1_score,monuments_&_memorials_f1_score,music_f1_score,nature_f1_score,people_f1_score,places_f1_score,plants_f1_score,stem_f1_score,society_f1_score,space_f1_score,sports_f1_score,technology_&_engineering_f1_score,transportation_f1_score,macro_avg_f1_score,micro_avg_f1_score,samples_avg_f1_score,weighted_avg_f1_score,animals_precision,architecture_precision,art_precision,chemistry_precision,culture_precision,diagrams_precision,events_precision,food_precision,geology_&_fossils_precision,history_precision,landscapes_precision,literature_precision,logos_&_symbols_precision,maps_&_flags_precision,mathematics_precision,medicine_&_health_precision,monuments_&_memorials_precision,music_precision,nature_precision,people_precision,places_precision,plants_precision,stem_precision,society_precision,space_precision,sports_precision,technology_&_engineering_precision,transportation_precision,macro_avg_precision,micro_avg_precision,samples_avg_precision,weighted_avg_precision,animals_recall,architecture_recall,art_recall,chemistry_recall,culture_recall,diagrams_recall,events_recall,food_recall,geology_&_fossils_recall,history_recall,landscapes_recall,literature_recall,logos_&_symbols_recall,maps_&_flags_recall,mathematics_recall,medicine_&_health_recall,monuments_&_memorials_recall,music_recall,nature_recall,people_recall,places_recall,plants_recall,stem_recall,society_recall,space_recall,sports_recall,technology_&_engineering_recall,transportation_recall,macro_avg_recall,micro_avg_recall,samples_avg_recall,weighted_avg_recall,animals_support,architecture_support,art_support,chemistry_support,culture_support,diagrams_support,events_support,food_support,geology_&_fossils_support,history_support,landscapes_support,literature_support,logos_&_symbols_support,maps_&_flags_support,mathematics_support,medicine_&_health_support,monuments_&_memorials_support,music_support,nature_support,people_support,places_support,plants_support,stem_support,society_support,space_support,sports_support,technology_&_engineering_support,transportation_support,macro_avg_support,micro_avg_support,samples_avg_support,weighted_avg_support
lookahead+head+embedding,0.5,0.4827586206896552,0.25396825396825395,0.3111111111111111,0.49042145593869735,0.5106382978723405,0.29268292682926833,0.7999999999999999,0.41379310344827586,0.3673469387755102,0.37499999999999994,0.3225806451612903,0.42857142857142855,0.5555555555555556,0.3870967741935483,0.23076923076923078,0.3703703703703704,0.5,0.42857142857142866,0.46236559139784944,0.5933014354066986,0.30769230769230765,0.6048109965635738,0.6105919003115264,0.46153846153846156,0.717948717948718,0.12307692307692308,0.39999999999999997,0.4393772312772151,0.4935304990757855,0.48900415907971223,0.5007833965270089,0.375,0.3620689655172414,0.17777777777777778,0.19444444444444445,0.35555555555555557,0.9230769230769231,0.2,0.7272727272727273,0.3157894736842105,0.5294117647058824,0.6,0.22727272727272727,1.0,0.7142857142857143,0.2857142857142857,0.16666666666666666,0.35714285714285715,0.5555555555555556,0.30434782608695654,0.38392857142857145,0.484375,0.6666666666666666,0.49162011173184356,0.45161290322580644,0.3333333333333333,0.56,0.07692307692307693,0.2682926829268293,0.4317191289641304,0.38808139534883723,0.43598446236060906,0.4465177469169257,0.75,0.7241379310344828,0.4444444444444444,0.7777777777777778,0.7901234567901234,0.35294117647058826,0.5454545454545454,0.8888888888888888,0.6,0.28125,0.2727272727272727,0.5555555555555556,0.2727272727272727,0.45454545454545453,0.6,0.375,0.38461538461538464,0.45454545454545453,0.7241379310344828,0.581081081081081,0.7654320987654321,0.2,0.7857142857142857,0.9423076923076923,0.75,1.0,0.3076923076923077,0.7857142857142857,0.5845290820673863,0.6776649746192893,0.6727100626183196,0.6776649746192893,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+head+embedding+depth,0.5,0.45569620253164556,0.2608695652173913,0.3111111111111111,0.46905537459283386,0.5106382978723405,0.27906976744186046,0.7999999999999999,0.41379310344827586,0.38461538461538464,0.37499999999999994,0.37500000000000006,0.42857142857142855,0.5555555555555556,0.4102564102564103,0.2962962962962963,0.3703703703703704,0.5,0.46511627906976744,0.40659340659340665,0.5615763546798029,0.30769230769230765,0.6081081081081082,0.5930599369085173,0.46153846153846156,0.717948717948718,0.1176470588235294,0.3728813559322034,0.43957360197056167,0.48076052512449075,0.47832627087888824,0.49024764015108424,0.375,0.36,0.17647058823529413,0.19444444444444445,0.3185840707964602,0.9230769230769231,0.1875,0.7272727272727273,0.3157894736842105,0.5,0.6,0.2608695652173913,1.0,0.7142857142857143,0.27586206896551724,0.21052631578947367,0.35714285714285715,0.5555555555555556,0.3508771929824561,0.3425925925925926,0.4672131147540984,0.6666666666666666,0.4891304347826087,0.4413145539906103,0.3333333333333333,0.56,0.07272727272727272,0.24444444444444444,0.42930999681216614,0.3736805066854328,0.4249513483458437,0.4358069778665101,0.75,0.6206896551724138,0.5,0.7777777777777778,0.8888888888888888,0.35294117647058826,0.5454545454545454,0.8888888888888888,0.6,0.3125,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.45454545454545453,0.8,0.5,0.38461538461538464,0.45454545454545453,0.6896551724137931,0.5,0.7037037037037037,0.2,0.8035714285714286,0.9038461538461539,0.75,1.0,0.3076923076923077,0.7857142857142857,0.5959696960865102,0.6738578680203046,0.6649118974807048,0.6738578680203046,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+head+embedding10,0.0,0.4117647058823529,0.2916666666666667,0.3,0.5263157894736842,0.4782608695652174,0.3448275862068966,0.8421052631578948,0.45454545454545453,0.2325581395348837,0.37499999999999994,0.2758620689655173,0.5333333333333333,0.5882352941176471,0.13333333333333333,0.39999999999999997,0.4444444444444445,0.33333333333333326,0.5,0.39655172413793105,0.5792349726775956,0.0,0.48936170212765956,0.5700483091787439,0.0,0.5333333333333333,0.23529411764705882,0.44897959183673464,0.3827996440535612,0.45849802371541504,0.38715662523001976,0.45270733725715995,0.0,0.358974358974359,0.23333333333333334,0.2727272727272727,0.5,0.9166666666666666,0.2777777777777778,0.8,0.4166666666666667,0.45454545454545453,0.6,0.2,1.0,0.8333333333333334,0.2,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.631578947368421,0.5476190476190477,0.5196078431372549,0.0,0.6052631578947368,0.5728155339805825,0.0,0.5,0.19047619047619047,0.3142857142857143,0.4368351994464677,0.4767123287671233,0.3854812873161496,0.5128761569366633,0.0,0.4827586206896552,0.3888888888888889,0.3333333333333333,0.5555555555555556,0.3235294117647059,0.45454545454545453,0.8888888888888888,0.5,0.15625,0.2727272727272727,0.4444444444444444,0.36363636363636365,0.45454545454545453,0.1,0.375,0.46153846153846156,0.2727272727272727,0.41379310344827586,0.3108108108108108,0.654320987654321,0.0,0.4107142857142857,0.5673076923076923,0.0,0.5714285714285714,0.3076923076923077,0.7857142857142857,0.38750540957343943,0.4416243654822335,0.453414882772681,0.4416243654822335,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+head+embedding10+depth,0.33333333333333337,0.4878048780487806,0.2298850574712644,0.42424242424242425,0.48727272727272725,0.4782608695652174,0.25,0.7999999999999999,0.35,0.2727272727272727,0.37499999999999994,0.3243243243243243,0.5333333333333333,0.5555555555555556,0.45714285714285713,0.39999999999999997,0.47058823529411764,0.4615384615384615,0.380952380952381,0.5181347150259067,0.5829596412556054,0.33333333333333337,0.6295081967213114,0.5974842767295596,0.43750000000000006,0.717948717948718,0.1095890410958904,0.36923076923076925,0.44170180007654086,0.48516129032258065,0.4984052063965149,0.5009244775679265,0.2777777777777778,0.37735849056603776,0.14492753623188406,0.2916666666666667,0.34536082474226804,0.9166666666666666,0.16216216216216217,0.7272727272727273,0.23333333333333334,0.21428571428571427,0.6,0.21428571428571427,1.0,0.7142857142857143,0.32,0.2727272727272727,0.38095238095238093,0.4,0.2631578947368421,0.42016806722689076,0.45774647887323944,1.0,0.49740932642487046,0.4439252336448598,0.2916666666666667,0.56,0.06666666666666667,0.23529411764705882,0.4224677654944076,0.36694860117111255,0.43733530316099123,0.43185864700373233,0.4166666666666667,0.6896551724137931,0.5555555555555556,0.7777777777777778,0.8271604938271605,0.3235294117647059,0.5454545454545454,0.8888888888888888,0.7,0.375,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.45454545454545453,0.8,0.75,0.6153846153846154,0.5454545454545454,0.6896551724137931,0.6756756756756757,0.8024691358024691,0.2,0.8571428571428571,0.9134615384615384,0.875,1.0,0.3076923076923077,0.8571428571428571,0.6337979633962681,0.7157360406091371,0.7175658948594729,0.7157360406091371,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+head+embedding15,0.0,0.42857142857142855,0.2692307692307692,0.3636363636363637,0.5319148936170214,0.4782608695652174,0.27027027027027023,0.7999999999999999,0.4444444444444445,0.3404255319148936,0.37499999999999994,0.2857142857142857,0.5333333333333333,0.6666666666666665,0.23529411764705882,0.26666666666666666,0.4444444444444445,0.5217391304347826,0.4838709677419355,0.48888888888888893,0.5671641791044776,0.0,0.49777777777777776,0.6076923076923078,0.0,0.6153846153846153,0.17857142857142855,0.4210526315789474,0.39700057188921517,0.4753261486103233,0.42534650195200663,0.47365110370294633,0.0,0.32727272727272727,0.20588235294117646,0.3076923076923077,0.4672897196261682,0.9166666666666666,0.19230769230769232,0.7272727272727273,0.35294117647058826,0.5333333333333333,0.6,0.21052631578947367,1.0,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5,0.45454545454545453,0.5409836065573771,0.475,0.0,0.49557522123893805,0.5064102564102564,0.0,0.48,0.11627906976744186,0.27906976744186046,0.41236397330275176,0.4297435897435897,0.40601427115188576,0.4712905696831169,0.0,0.6206896551724138,0.3888888888888889,0.4444444444444444,0.6172839506172839,0.3235294117647059,0.45454545454545453,0.8888888888888888,0.6,0.25,0.2727272727272727,0.4444444444444444,0.36363636363636365,0.5454545454545454,0.2,0.25,0.46153846153846156,0.5454545454545454,0.5172413793103449,0.44594594594594594,0.7037037037037037,0.0,0.5,0.7596153846153846,0.0,0.8571428571428571,0.38461538461538464,0.8571428571428571,0.4534619228590783,0.5317258883248731,0.5403669724770642,0.5317258883248731,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+head+embedding15+depth,0.3870967741935484,0.47058823529411764,0.23880597014925373,0.39999999999999997,0.4827586206896552,0.4782608695652174,0.23076923076923073,0.8421052631578948,0.35,0.2962962962962962,0.37499999999999994,0.36363636363636365,0.42857142857142855,0.5555555555555556,0.26666666666666666,0.3529411764705882,0.47058823529411764,0.5185185185185185,0.3962264150943396,0.5454545454545454,0.5739130434782609,0.33333333333333337,0.610062893081761,0.5975609756097561,0.3783783783783784,0.7368421052631579,0.13043478260869568,0.36363636363636365,0.43478578717025157,0.48131037379252417,0.4911640262557693,0.49805312468986646,0.3157894736842105,0.35714285714285715,0.16326530612244897,0.2692307692307692,0.3349282296650718,0.9166666666666666,0.14634146341463414,0.8,0.23333333333333334,0.24489795918367346,0.6,0.25,1.0,0.7142857142857143,0.17142857142857143,0.23076923076923078,0.38095238095238093,0.4375,0.2727272727272727,0.45132743362831856,0.4429530201342282,1.0,0.470873786407767,0.4375,0.2413793103448276,0.5833333333333334,0.0759493670886076,0.23076923076923078,0.4204765967968981,0.35969868173258,0.42543785640115916,0.428371575631196,0.5,0.6896551724137931,0.4444444444444444,0.7777777777777778,0.8641975308641975,0.3235294117647059,0.5454545454545454,0.8888888888888888,0.7,0.375,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.45454545454545453,0.6,0.75,0.6153846153846154,0.6363636363636364,0.7241379310344828,0.6891891891891891,0.8148148148148148,0.2,0.8660714285714286,0.9423076923076923,0.875,1.0,0.46153846153846156,0.8571428571428571,0.6359844665936498,0.7271573604060914,0.7219564584243483,0.7271573604060914,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+head+embedding20,0.0,0.37500000000000006,0.3333333333333333,0.41379310344827586,0.5147679324894515,0.5106382978723405,0.25641025641025644,0.7777777777777778,0.4,0.34615384615384615,0.37499999999999994,0.3448275862068966,0.5333333333333333,0.6666666666666665,0.2,0.14285714285714288,0.42857142857142855,0.5833333333333334,0.3684210526315789,0.496551724137931,0.5619047619047618,0.0,0.5,0.5928571428571429,0.10526315789473685,0.6666666666666666,0.12765957446808512,0.4067796610169491,0.39387742071542625,0.45719940623453736,0.4234313016060964,0.46731506871491735,0.0,0.26865671641791045,0.25,0.3,0.391025641025641,0.9230769230769231,0.17857142857142858,0.7777777777777778,0.3,0.45,0.6,0.25,1.0,0.8571428571428571,0.15,0.1,0.4,0.5384615384615384,0.2978723404255319,0.5070422535211268,0.4573643410852713,0.0,0.42073170731707316,0.4715909090909091,0.09090909090909091,0.52,0.07407407407407407,0.26666666666666666,0.3871772951987079,0.3746958637469586,0.384528663657104,0.4304461703034167,0.0,0.6206896551724138,0.5,0.6666666666666666,0.7530864197530864,0.35294117647058826,0.45454545454545453,0.7777777777777778,0.6,0.28125,0.2727272727272727,0.5555555555555556,0.36363636363636365,0.5454545454545454,0.3,0.25,0.46153846153846156,0.6363636363636364,0.4827586206896552,0.4864864864864865,0.7283950617283951,0.0,0.6160714285714286,0.7980769230769231,0.125,0.9285714285714286,0.46153846153846156,0.8571428571428571,0.49558122333812354,0.5862944162436549,0.5912844036697248,0.5862944162436549,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+head+embedding20+depth,0.3870967741935484,0.4719101123595506,0.2571428571428571,0.3888888888888889,0.456140350877193,0.5106382978723405,0.19672131147540983,0.7999999999999999,0.47058823529411764,0.30952380952380953,0.37499999999999994,0.3333333333333333,0.42857142857142855,0.5555555555555556,0.2909090909090909,0.2857142857142857,0.5,0.4799999999999999,0.3129251700680272,0.4014336917562724,0.5652173913043478,0.33333333333333337,0.5637982195845698,0.5384615384615384,0.3414634146341463,0.717948717948718,0.09259259259259259,0.36363636363636365,0.4188765987511185,0.44152923538230887,0.4573622995101679,0.4641977730171701,0.3157894736842105,0.35,0.17307692307692307,0.25925925925925924,0.2988505747126437,0.9230769230769231,0.12,0.7272727272727273,0.3333333333333333,0.25,0.6,0.2222222222222222,1.0,0.7142857142857143,0.17777777777777778,0.18518518518518517,0.42105263157894735,0.42857142857142855,0.19491525423728814,0.2731707317073171,0.436241610738255,1.0,0.4222222222222222,0.3769230769230769,0.21212121212121213,0.56,0.05263157894736842,0.23076923076923078,0.4020981818465453,0.31329787234042555,0.38145514017073645,0.38861224469699884,0.5,0.7241379310344828,0.5,0.7777777777777778,0.9629629629629629,0.35294117647058826,0.5454545454545454,0.8888888888888888,0.8,0.40625,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.45454545454545453,0.8,0.625,0.6153846153846154,0.5454545454545454,0.7931034482758621,0.7567567567567568,0.8024691358024691,0.2,0.8482142857142857,0.9423076923076923,0.875,1.0,0.38461538461538464,0.8571428571428571,0.6489474525253708,0.7474619289340102,0.7381134410950925,0.7474619289340102,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+head+embedding25,0.08695652173913043,0.4,0.24324324324324326,0.1935483870967742,0.4604810996563574,0.4210526315789474,0.24000000000000002,0.7777777777777778,0.4117647058823529,0.30303030303030304,0.37499999999999994,0.3448275862068966,0.42857142857142855,0.5882352941176471,0.20338983050847456,0.19354838709677416,0.3703703703703704,0.4799999999999999,0.20833333333333331,0.5066666666666666,0.5794392523364486,0.0,0.5526315789473685,0.5227963525835866,0.26086956521739135,0.65,0.10852713178294575,0.4,0.3682521945622935,0.41819699499165275,0.4111830065958506,0.4452494112333059,0.09090909090909091,0.28169014084507044,0.16071428571428573,0.11320754716981132,0.319047619047619,0.5217391304347826,0.15384615384615385,0.7777777777777778,0.2916666666666667,0.29411764705882354,0.6,0.25,1.0,0.8333333333333334,0.12244897959183673,0.13043478260869565,0.35714285714285715,0.42857142857142855,0.13043478260869565,0.5,0.46616541353383456,0.0,0.4375,0.38222222222222224,0.2,0.5,0.0603448275862069,0.2608695652173913,0.3451494375673779,0.31156716417910446,0.3545104445333803,0.3791191972595985,0.08333333333333333,0.6896551724137931,0.5,0.6666666666666666,0.8271604938271605,0.35294117647058826,0.5454545454545454,0.7777777777777778,0.7,0.3125,0.2727272727272727,0.5555555555555556,0.2727272727272727,0.45454545454545453,0.6,0.375,0.38461538461538464,0.5454545454545454,0.5172413793103449,0.5135135135135135,0.7654320987654321,0.0,0.75,0.8269230769230769,0.375,0.9285714285714286,0.5384615384615384,0.8571428571428571,0.5353000194377694,0.6357868020304569,0.6353356633173146,0.6357868020304569,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+head+embedding25+depth,0.4571428571428571,0.45454545454545453,0.23999999999999996,0.19718309859154928,0.43454038997214484,0.43636363636363634,0.1875,0.7999999999999999,0.3555555555555555,0.2647058823529412,0.37499999999999994,0.35000000000000003,0.42857142857142855,0.5555555555555556,0.2191780821917808,0.30769230769230765,0.41379310344827586,0.5185185185185185,0.23275862068965517,0.4317180616740088,0.5676855895196506,0.33333333333333337,0.5591397849462365,0.532258064516129,0.31578947368421056,0.717948717948718,0.08556149732620322,0.36363636363636365,0.39770269206344694,0.40631296171927467,0.42766065842584716,0.45011928070566104,0.34782608695652173,0.3389830508474576,0.15789473684210525,0.11290322580645161,0.2805755395683453,0.5714285714285714,0.11320754716981132,0.7272727272727273,0.22857142857142856,0.17307692307692307,0.6,0.22580645161290322,1.0,0.7142857142857143,0.12698412698412698,0.1935483870967742,0.375,0.4375,0.1330049261083744,0.3202614379084967,0.4391891891891892,1.0,0.4,0.3694029850746269,0.2,0.56,0.04597701149425287,0.23076923076923078,0.37226676064514397,0.2762557077625571,0.34338355324593856,0.36198614598794704,0.6666666666666666,0.6896551724137931,0.5,0.7777777777777778,0.9629629629629629,0.35294117647058826,0.5454545454545454,0.8888888888888888,0.8,0.5625,0.2727272727272727,0.7777777777777778,0.2727272727272727,0.45454545454545453,0.8,0.75,0.46153846153846156,0.6363636363636364,0.9310344827586207,0.6621621621621622,0.8024691358024691,0.2,0.9285714285714286,0.9519230769230769,0.75,1.0,0.6153846153846154,0.8571428571428571,0.673971958037869,0.7677664974619289,0.7560543177515654,0.7677664974619289,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+head+embedding30,0.16666666666666666,0.4313725490196078,0.18867924528301888,0.19444444444444445,0.417910447761194,0.4666666666666667,0.1875,0.7000000000000001,0.3636363636363636,0.25806451612903225,0.37499999999999994,0.16666666666666666,0.5333333333333333,0.5555555555555556,0.13483146067415733,0.22222222222222224,0.3571428571428571,0.4827586206896552,0.15668202764976957,0.5121951219512195,0.611111111111111,0.0,0.541899441340782,0.5142857142857143,0.30303030303030304,0.7222222222222223,0.10752688172043012,0.3939393939393939,0.35947656546937096,0.38358054501552263,0.3956772562161066,0.43894094874645373,0.16666666666666666,0.3013698630136986,0.11363636363636363,0.1111111111111111,0.2755905511811024,0.5384615384615384,0.11320754716981132,0.6363636363636364,0.23529411764705882,0.17391304347826086,0.6,0.09523809523809523,1.0,0.7142857142857143,0.0759493670886076,0.13513513513513514,0.3333333333333333,0.3888888888888889,0.09042553191489362,0.4666666666666667,0.4888888888888889,0.0,0.3943089430894309,0.36585365853658536,0.2,0.5909090909090909,0.057803468208092484,0.25,0.31833218646116684,0.2633822832780673,0.3203864483141331,0.35426855539290847,0.16666666666666666,0.7586206896551724,0.5555555555555556,0.7777777777777778,0.8641975308641975,0.4117647058823529,0.5454545454545454,0.7777777777777778,0.8,0.5,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.45454545454545453,0.6,0.625,0.38461538461538464,0.6363636363636364,0.5862068965517241,0.5675675675675675,0.8148148148148148,0.0,0.8660714285714286,0.8653846153846154,0.625,0.9285714285714286,0.7692307692307693,0.9285714285714286,0.6111710349090214,0.7055837563451777,0.7034294451725643,0.7055837563451777,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+head+embedding30+depth,0.4571428571428571,0.4421052631578947,0.18867924528301888,0.16470588235294117,0.4297520661157025,0.4838709677419355,0.16901408450704225,0.761904761904762,0.3404255319148936,0.23880597014925373,0.37499999999999994,0.16666666666666666,0.5333333333333333,0.5263157894736842,0.10738255033557048,0.09271523178807947,0.3571428571428571,0.5806451612903226,0.2162162162162162,0.4788732394366197,0.559322033898305,0.33333333333333337,0.5492227979274611,0.5224274406332453,0.32558139534883723,0.7368421052631579,0.09174311926605505,0.3714285714285714,0.3785928026090221,0.3657474600870827,0.4003233655263081,0.44395898319383026,0.34782608695652173,0.3181818181818182,0.11363636363636363,0.09210526315789473,0.2765957446808511,0.5357142857142857,0.1,0.6666666666666666,0.21621621621621623,0.14201183431952663,0.6,0.09195402298850575,1.0,0.625,0.05755395683453238,0.04895104895104895,0.3333333333333333,0.45,0.12173913043478261,0.3669064748201439,0.4258064516129032,1.0,0.38686131386861317,0.36,0.2,0.5833333333333334,0.04878048780487805,0.23214285714285715,0.34790416752339554,0.23710952201731275,0.31037660525546457,0.3500569209898365,0.6666666666666666,0.7241379310344828,0.5555555555555556,0.7777777777777778,0.9629629629629629,0.4411764705882353,0.5454545454545454,0.8888888888888888,0.8,0.75,0.2727272727272727,0.8888888888888888,0.36363636363636365,0.45454545454545453,0.8,0.875,0.38461538461538464,0.8181818181818182,0.9655172413793104,0.6891891891891891,0.8148148148148148,0.2,0.9464285714285714,0.9519230769230769,0.875,1.0,0.7692307692307693,0.9285714285714286,0.7182461097521949,0.799492385786802,0.7859217999126256,0.799492385786802,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+headJ,0.0,0.21052631578947367,0.0,0.2222222222222222,0.3893805309734513,0.4782608695652174,0.15384615384615385,0.8421052631578948,0.56,0.19047619047619047,0.37499999999999994,0.15384615384615383,0.42857142857142855,0.39999999999999997,0.15384615384615383,0.18181818181818182,0.0,0.15384615384615385,0.0,0.28260869565217395,0.3333333333333333,0.0,0.3717948717948718,0.31884057971014496,0.0,0.23529411764705882,0.0,0.36363636363636365,0.2428304849904508,0.3043062200956938,0.2146643366826853,0.2884266254051444,0.0,0.4444444444444444,0.0,0.2222222222222222,0.6875,0.9166666666666666,0.5,0.8,0.4666666666666667,0.4,0.6,0.25,1.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.7222222222222222,0.8095238095238095,0.0,0.6590909090909091,0.6470588235294118,0.0,0.6666666666666666,0.0,0.5,0.43602603920356015,0.6186770428015564,0.23700305810397554,0.568491406137905,0.0,0.13793103448275862,0.0,0.2222222222222222,0.2716049382716049,0.3235294117647059,0.09090909090909091,0.8888888888888888,0.7,0.125,0.2727272727272727,0.1111111111111111,0.2727272727272727,0.2727272727272727,0.1,0.125,0.0,0.09090909090909091,0.0,0.17567567567567569,0.20987654320987653,0.0,0.25892857142857145,0.21153846153846154,0.0,0.14285714285714285,0.0,0.2857142857142857,0.18892422454161803,0.2017766497461929,0.21386340468909276,0.2017766497461929,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
lookahead+headJ+depth,0.4210526315789474,0.3728813559322034,0.19672131147540986,0.48275862068965514,0.5333333333333333,0.5714285714285713,0.2285714285714286,0.9,0.48275862068965514,0.27848101265822783,0.37499999999999994,0.42105263157894735,0.5333333333333333,0.5000000000000001,0.5333333333333333,0.5517241379310345,0.45161290322580644,0.42857142857142855,0.47761194029850745,0.4615384615384615,0.6857142857142857,0.33333333333333337,0.7165354330708661,0.5945945945945945,0.4666666666666667,0.6666666666666666,0.2222222222222222,0.5777777777777778,0.4809027155790963,0.5330578512396694,0.5400467354595795,0.5372619184991817,0.5714285714285714,0.36666666666666664,0.13953488372093023,0.35,0.4025157232704403,0.9333333333333333,0.16666666666666666,0.8181818181818182,0.3684210526315789,0.23404255319148937,0.6,0.27586206896551724,1.0,0.8,0.4,0.38095238095238093,0.3888888888888889,0.35294117647058826,0.42105263157894735,0.43902439024390244,0.6382978723404256,1.0,0.6408450704225352,0.4583333333333333,0.3181818181818182,0.5,0.17391304347826086,0.41935483870967744,0.4842299565234919,0.44947735191637633,0.5102509366270834,0.5028516552870007,0.3333333333333333,0.3793103448275862,0.3333333333333333,0.7777777777777778,0.7901234567901234,0.4117647058823529,0.36363636363636365,1.0,0.7,0.34375,0.2727272727272727,0.8888888888888888,0.36363636363636365,0.36363636363636365,0.8,1.0,0.5384615384615384,0.5454545454545454,0.5517241379310345,0.4864864864864865,0.7407407407407407,0.2,0.8125,0.8461538461538461,0.875,1.0,0.3076923076923077,0.9285714285714286,0.6055251155700602,0.6548223350253807,0.6622142129022862,0.6548223350253807,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
